filename;sample_name;up_pos;length;width;height;weight;density;moe;mor;invalid;pre_peak_displ;post_peak_displ;pre_peak_cls;post_peak_cls;quality_cropped;quality;knot_healthy;knot_dead;knot_cluster;rot;blue_stain;grain;pitch pocket;pith;crack;bark;wane;borehole;reaction wood;yellowish;split 
2024_10_03-5.6.1.bmp;5.6;0;600;100.2;30;775.4;0.000429918;8.407699289;35.44231605;;2.479991913;11.78822374;0;1;;1;;;;;;;;;;;;;;1;test
2024_10_03-5.6.2.bmp;5.6;1;;100.2;30;;;8.407699289;35.44231605;;2.479991913;11.78822374;0;1;;1;;;;;;;;;;;;;;;test
2024_10_03-5.7.1.bmp;5.7;0;600;100.2;30;633.4;0.000351187;6.693482389;52.52215783;;12.11999607;0;2;0;;1;;;;;;;;;;;;;;;train
2024_10_03-5.7.2.bmp;5.7;1;;100.2;30;;;6.693482389;52.52215783;;12.11999607;0;2;0;;2;;;;;;;;1;;;;;;;train
2024_10_03-5.8.1.bmp;5.8;1;;100.2;30;;;7.585533695;64.24286681;;14.06000566;0;2;0;;2;1;;;;;;;;;;;;;;test
2024_10_03-5.8.2.bmp;5.8;0;601;100.2;30;758;0.000419571;7.585533695;64.24286681;;14.06000566;0;2;0;;2;1;;;;;;;;;;;;;1;test
2024_10_03-5.9.1.bmp;5.9;1;;100.2;30;;;8.783002121;64.34656078;;11.30000734;5.120977402;2;1;;1;;;;;;;;;;;;;;;train
2024_10_03-5.9.2.bmp;5.9;0;600;100.2;30;722;0.00040031;8.783002121;64.34656078;;11.30000734;5.120977402;2;1;;1;;;;;;;;;;;;;;1;train
2024_10_03-6.1.1.bmp;6.1;0;596;100.2;30;704;0.00039295;7.60558719;58.77788856;;8.780001163;1.04000473;2;0;;1;;;;;;;;;;;;;;;train
2024_10_03-6.1.2.bmp;6.1;1;;100.2;30;;;7.60558719;58.77788856;;8.780001163;1.04000473;2;0;;1;;;;;;;;;;;;;;1;train
2024_10_03-6.10.1.bmp;6.10;0;600;100.2;30;748.5;0.000415003;8.135294053;49.99719311;;5.21999979;6.380002975;1;1;2;3;;;;;;;;;;;;;1;;test
2024_10_03-6.10.2.bmp;6.10;1;;100.2;30;;;8.135294053;49.99719311;;5.21999979;6.380002975;1;1;;1;;;;;;;;;;;;;;1;test
2024_10_03-6.11.1.bmp;6.11;1;;100.2;30;;;9.284831855;48.52372404;;4.940001488;0.02000618;1;0;;3;;;;;;;;;;;;;;1;train
2024_10_03-6.11.2.bmp;6.11;0;601;100.2;30;851.7;0.000471436;9.284831855;48.52372404;;4.940001488;0.02000618;1;0;;2;1;1;;;;;;;;;;;;;train
2024_10_03-6.12.1.bmp;6.12;0;599;100.2;30;765.4;0.000425082;7.286488786;54.7862868;;7.080001354;1.860002518;1;0;;3;1;;;;;;;;;;;;;1;train
2024_10_03-6.12.2.bmp;6.12;1;;100.2;30;;;7.286488786;54.7862868;;7.080001354;1.860002518;1;0;;3;1;;;;;;;;;;;;;;train
2024_10_03-6.13.1.bmp;6.13;0;600;100.2;30;863.9;0.000478986;9.943638819;66.22561518;;9.460009575;0;2;0;2;3;1;;;;;;;;;;;;;1;train
2024_10_03-6.13.2.bmp;6.13;1;;100.2;30;;;9.943638819;66.22561518;;9.460009575;0;2;0;1;2;;;;;;;1;;;;;;;;train
2024_10_03-6.14.1.bmp;6.14;0;600;100.2;30;874.8;0.00048503;8.412444929;55.08426994;;6.079991817;0;1;0;;2;1;;;;;;;;;;;;;1;train
2024_10_03-6.14.2.bmp;6.14;1;;100.2;30;;;8.412444929;55.08426994;;6.079991817;0;1;0;;3;1;;;;;;;;;;;;;;train
2024_10_03-6.15.1.bmp;6.15;0;600;100.2;30;728.3;0.000403804;8.386551301;58.19842249;;5.799974442;0.020010948;1;0;;1;;;;;;;;;;;;;;1;train
2024_10_03-6.15.2.bmp;6.15;1;;100.2;30;;;8.386551301;58.19842249;;5.799974442;0.020010948;1;0;;1;;;;;;;;;;;;;;;train
2024_10_03-6.16.1.bmp;6.16;0;596;100.2;30;807.3;0.000450609;6.324688393;26.75125092;;3.939988375;0.200003147;1;0;;2;1;;;;;;1;;;;;;;;train
2024_10_03-6.16.2.bmp;6.16;1;;100.2;30;;;6.324688393;26.75125092;;3.939988375;0.200003147;1;0;;3;1;;;;;;;;;;;;;;train
2024_10_03-6.17.1.bmp;6.17;0;600;100.2;30;710.6;0.00039399;6.867174671;35.06307941;;3.919997215;3.879342079;1;1;;3;1;;;;;;;;1;;;;;1;train
2024_10_03-6.17.2.bmp;6.17;1;;100.2;30;;;6.867174671;35.06307941;;3.919997215;3.879342079;1;1;;1;;;;;;;;;;;;;;;train
2024_10_03-6.18.1.bmp;6.18;1;;100.2;30;;;8.16248975;57.78525956;;8.79999733;1.700005531;2;0;;2;;1;;;;;;;;;;;;;test
2024_10_03-6.18.2.bmp;6.18;0;599;100.2;30;730.2;0.000405533;8.16248975;57.78525956;;8.79999733;1.700005531;2;0;;2;;;;;;;1;;;;;;;1;test
2024_10_03-6.19.1.bmp;6.19;0;600;100.2;30;927.8;0.000514416;8.70288237;63.94673544;;6.71998167;1.035508156;1;0;;2;1;;;;;;1;;;;;;;1;train
2024_10_03-6.19.2.bmp;6.19;1;;100.2;30;;;8.70288237;63.94673544;;6.71998167;1.035508156;1;0;;3;1;;;;;;;;1;;;;;;train
2024_10_03-6.2.1.bmp;6.2;1;;100.2;30;;;7.381284709;49.33559639;;2.60000658;1.440013885;0;0;;1;;;;;;;;;;;;;;;train
2024_10_03-6.2.2.bmp;6.2;0;598;100.2;30;767.3;0.00042685;7.381284709;49.33559639;;2.60000658;1.440013885;0;0;;2;1;;;;;;;;;;;;;;train
2024_10_03-6.20.1.bmp;6.20;1;;100.2;30;;;7.403350108;46.60611882;;2.940004349;2.530694962;0;1;;2;1;1;;;;;;;;;;;;;train
2024_10_03-6.20.2.bmp;6.20;0;600;100.2;30;759.4;0.000421047;7.403350108;46.60611882;;2.940004349;2.530694962;0;1;;3;;;;;;;;;;1;;;;1;train
2024_10_03-6.21.1.bmp;6.21;0;599;100.2;30;709.2;0.00039387;8.212788456;41.0454238;;5.599977016;5.185851097;1;1;;2;1;;;;;;;;;;;;;;test
2024_10_03-6.21.2.bmp;6.21;1;;100.2;30;;;8.212788456;41.0454238;;5.599977016;5.185851097;1;1;;2;1;;;;;;;;;;;;;;test
2024_10_03-6.22.1.bmp;6.22;0;600;100.2;30;753;0.000417498;7.30958766;57.33744425;;7.399991989;1.046365738;1;0;1;3;1;;;;;;;;;;;;;;train
2024_10_03-6.22.2.bmp;6.22;1;;100.2;30;;;7.30958766;57.33744425;;7.399991989;1.046365738;1;0;;1;;;;;;;;;;;;;;1;train
2024_10_03-6.23.1.bmp;6.23;0;601;100.2;30;753.9;0.000417302;7.262069638;57.75326788;;7.160007;0;1;0;;1;;;;;;;;;;;;;;;test
2024_10_03-6.23.2.bmp;6.23;1;;100.2;30;;;7.262069638;57.75326788;;7.160007;0;1;0;;2;1;;;;;;;;;;;;;;test
2024_10_03-6.24.1.bmp;6.24;1;;100.2;30;;;8.435206266;48.16586066;;5.46001482;1.579996109;1;0;;2;1;;;;;;;;;;;;;1;test
2024_10_03-6.24.2.bmp;6.24;0;601;100.2;30;932.6;0.000516217;8.435206266;48.16586066;;5.46001482;1.579996109;1;0;;3;1;;;;;;;;1;;;;;;test
2024_10_03-6.25.1.bmp;6.25;1;;100.2;30;;;6.474421187;37.75382828;;1.540000916;0;0;0;;2;1;;;;;;;;;;;;;;train
2024_10_03-6.25.2.bmp;6.25;0;600;100.2;30;695.4;0.000385562;6.474421187;37.75382828;;1.540000916;0;0;0;;2;;;1;;;;;;;;;;;1;train
2024_10_03-6.26.1.bmp;6.26;0;601;100.2;30;671.6;0.000371747;6.408050172;53.81095231;;8.499996662;0;2;0;;1;;;;;;;;;;;;;;;train
2024_10_03-6.26.2.bmp;6.26;1;;100.2;30;;;6.408050172;53.81095231;;8.499996662;0;2;0;;2;;1;;;;;1;;;;;;;;train
2024_10_03-6.27.1.bmp;6.27;1;;100.2;30;;;8.553272494;59.18605172;;6.959984779;4.660006523;1;1;;2;1;;;;;;;;;;;;;1;train
2024_10_03-6.27.2.bmp;6.27;0;601;100.2;30;727.4;0.000402633;8.553272494;59.18605172;;6.959984779;4.660006523;1;1;;1;;;;;;;;;;;;;;;train
2024_10_03-6.28.1.bmp;6.28;1;;100.2;30;;;5.793826279;43.5475582;;4.920012474;5.800004005;1;1;;1;;;;;;;;;;;;;;;train
2024_10_03-6.28.2.bmp;6.28;0;600;100.2;30;650.3;0.000360557;5.793826279;43.5475582;;4.920012474;5.800004005;1;1;;1;;;;;;;;;;;;;;;train
2024_10_03-6.29.1.bmp;6.29;0;601;100.2;30;683.4;0.000378278;7.903581868;45.54818585;;1.800018787;4.790564537;0;1;;1;;;;;;;;;;;;;;;train
2024_10_03-6.29.2.bmp;6.29;1;;100.2;30;;;7.903581868;45.54818585;;1.800018787;4.790564537;0;1;;3;;;;;;1;;;;;;;;;train
2024_10_03-6.3.1.bmp;6.3;1;;100.2;30;;;7.425141467;59.46525894;;9.639997959;3.280002594;2;1;;1;;;;;;;;;;;;;;1;test
2024_10_03-6.3.2.bmp;6.3;0;600;100.2;30;729.7;0.00040458;7.425141467;59.46525894;;9.639997959;3.280002594;2;1;;2;;1;;;;;;;;;;;;;test
2024_10_03-6.30.1.bmp;6.30;1;;100.2;30;;;8.534242418;48.44219764;;3.580011845;9.379987717;0;1;;3;;;;;;;;;1;;;;;;train
2024_10_03-6.30.2.bmp;6.30;0;599;100.2;30;899.1;0.000499335;8.534242418;48.44219764;;3.580011845;9.379987717;0;1;;3;1;;;;;;;;1;;;;;1;train
2024_10_03-6.31.1.bmp;6.31;1;;100.2;30;;;8.665319092;52.84723522;;4.460006714;3.09999752;1;1;1;2;1;;;;;;;;;;;;;;test
2024_10_03-6.31.2.bmp;6.31;0;576;100.2;30;771.6;0.000445637;8.665319092;52.84723522;;4.460006714;3.09999752;1;1;1;3;1;;;;;;;;;;;;;;test
2024_10_03-6.32.1.bmp;6.32;0;600;100.2;30;913.6;0.000506542;8.993887796;62.68156558;;7.159975529;1.03631115;1;0;;3;1;;;;;;;;1;;;;;1;train
2024_10_03-6.32.2.bmp;6.32;1;;100.2;30;;;8.993887796;62.68156558;;7.159975529;1.03631115;1;0;;3;1;;;;;;;;;;;;;;train
2024_10_03-6.33.1.bmp;6.33;0;598;100.2;30;707.2;0.000393416;5.34838956;33.5219478;;3.74001503;0;0;0;;2;;1;1;;;;;;;;;;;;test
2024_10_03-6.33.2.bmp;6.33;1;;100.2;30;;;5.34838956;33.5219478;;3.74001503;0;0;0;;3;1;;;;;;;;;;;;1;1;test
2024_10_03-6.34.1.bmp;6.34;1;;100.2;30;;;6.843506014;47.83101765;;5.179985046;0;1;0;;2;1;;;;;;;;;;;;;;train
2024_10_03-6.34.2.bmp;6.34;0;600;100.2;30;722;0.00040031;6.843506014;47.83101765;;5.179985046;0;1;0;;3;;1;;;;;;;;;;;;1;train
2024_10_03-6.35.1.bmp;6.35;0;601;100.2;30;740.2;0.000409719;5.996579504;43.47765894;;3.579988956;0;0;0;;2;;;1;;;;;;;;;;;;train
2024_10_03-6.35.2.bmp;6.35;1;;100.2;30;;;5.996579504;43.47765894;;3.579988956;0;0;0;;2;1;;;;;;;1;;;;;;1;train
2024_10_03-6.36.1.bmp;6.36;1;;100.2;30;;;6.094583802;37.02542425;;4.200022697;0;1;0;;2;1;1;;;;;;;;;;;;;train
2024_10_03-6.36.2.bmp;6.36;0;600;100.2;30;762.8;0.000422932;6.094583802;37.02542425;;4.200022697;0;1;0;;2;1;1;;;;;;;;;;;;1;train
2024_10_03-6.37.1.bmp;6.37;0;600;100.2;30;791.3;0.000438734;9.60850176;67.29483416;;12.3599906;2.348358154;2;1;;2;;1;;;;;1;;;;;;;;train
2024_10_03-6.37.2.bmp;6.37;1;;100.2;30;;;9.60850176;67.29483416;;12.3599906;2.348358154;2;1;1;2;;1;;;;;;;;;;;;1;train
2024_10_03-6.38.1.bmp;6.38;1;;100.2;30;;;5.164227953;29.10230321;;2.179977417;13.69738197;0;1;;3;1;;;;;;;;;;;;;;train
2024_10_03-6.38.2.bmp;6.38;0;601;100.2;30;803.8;0.000444923;5.164227953;29.10230321;;2.179977417;13.69738197;0;1;;3;1;;;;;;;;;;;;;;train
2024_10_03-6.39.1.bmp;6.39;1;;100.2;30;;;6.927791256;47.22934989;;6.219974041;0;1;0;;2;1;;;;;;;;;;;;;;train
2024_10_03-6.39.2.bmp;6.39;0;599;100.2;30;736;0.000408754;6.927791256;47.22934989;;6.219974041;0;1;0;;3;1;;;;;;;;;;;;;;train
2024_10_03-6.4.1.bmp;6.4;1;;100.2;30;;;4.862603417;21.40428615;;4.86000967;0.519997597;1;0;;1;;;;;;;;;;;;;;;test
2024_10_03-6.4.2.bmp;6.4;0;598;100.2;30;692.8;0.000385405;4.862603417;21.40428615;;4.86000967;0.519997597;1;0;1;2;;;;;;;1;;;;;;;;test
2024_10_03-6.40.1.bmp;6.40;0;600;100.2;30;872.1;0.000483533;8.117267747;51.59196743;;4.019998074;5.535351753;1;1;;3;;1;;;;;;;;;;;;1;test
2024_10_03-6.40.2.bmp;6.40;1;;100.2;30;;;8.117267747;51.59196743;;4.019998074;5.535351753;1;1;;3;1;;;;;;;;;;;;;;test
2024_10_03-6.5.1.bmp;6.5;1;;100.2;30;;;8.439266116;55.32375191;;4.640006542;2.480004311;1;1;;3;1;;;;;;;;;;;;;;train
2024_10_03-6.5.2.bmp;6.5;0;600;100.2;30;857.5;0.000475438;8.439266116;55.32375191;;4.640006542;2.480004311;1;1;;2;1;1;;;;;;;;;;;;1;train
2024_10_03-6.6.1.bmp;6.6;1;;100.2;30;;;7.21367274;51.47356167;;6.240000725;1.640001297;1;0;2;3;1;;;;;;;;;;;;;;test
2024_10_03-6.6.2.bmp;6.6;0;600;100.2;30;795.1;0.000440841;7.21367274;51.47356167;;6.240000725;1.640001297;1;0;;3;1;1;;;;;;;;;;;;1;test
2024_10_03-6.7.1.bmp;6.7;1;;100.2;30;;;2.461888002;11.24081792;;0.660002232;0;0;0;;3;1;;1;;;;;;;;;;1;;train
2024_10_03-6.7.2.bmp;6.7;0;598;100.2;30;840.1;0.000467348;2.461888002;11.24081792;;0.660002232;0;0;0;;3;1;;;;;;;;1;;;;;1;train
2024_10_03-6.8.1.bmp;6.8;1;;100.2;30;;;6.145713075;43.60544049;;3.340015411;0;0;0;2;3;;;;;;;;;;1;;;;;train
2024_10_03-6.8.2.bmp;6.8;0;601;100.2;30;744.4;0.000412043;6.145713075;43.60544049;;3.340015411;0;0;0;;3;;;1;;;;;;;1;;;;;train
2024_10_03-6.9.1.bmp;6.9;0;600;100.2;30;817;0.000452983;8.644856141;58.89099243;;7.06000948;5.926714897;1;1;2;3;;1;;;;;;;;;;;;;train
2024_10_03-6.9.2.bmp;6.9;1;;100.2;30;;;8.644856141;58.89099243;;7.06000948;5.926714897;1;1;2;3;1;;;;;;;;;;;;;1;train
2024_10_03-7.1.1.bmp;7.1;1;;100.2;30;;;6.68029042;41.84377339;;3.619994164;0;0;0;;2;1;;;;;;;;;;;;;;train
2024_10_03-7.1.2.bmp;7.1;0;600;100.2;30;684.7;0.00037963;6.68029042;41.84377339;;3.619994164;0;0;0;;2;1;;;;;;;;;;;;;1;train
2024_10_03-7.10.1.bmp;7.10;1;;100.2;30;;;8.46677818;49.64070882;;5.240004539;5.308145523;1;1;1;2;;1;;;;;;;;;;;;;train
2024_10_03-7.10.2.bmp;7.10;0;601;100.2;30;728.6;0.000403298;8.46677818;49.64070882;;5.240004539;5.308145523;1;1;1;3;1;;;;;;;;;;;;;;train
2024_10_03-7.11.1.bmp;7.11;1;;100.2;30;;;8.853641587;49.79343072;;6.300010681;13.52215195;1;1;;1;;;;;;;;;;;;;;;train
2024_10_03-7.11.2.bmp;7.11;0;596;100.2;30;698.9;0.000390103;8.853641587;49.79343072;;6.300010681;13.52215195;1;1;;1;;;;;;;;;;;;;;;train
2024_10_03-7.13.1.bmp;7.13;1;;100.2;30;;;9.260079;55.45362888;;3.540015221;12.23998165;0;1;;1;;;;;;;;;;;;;;;train
2024_10_03-7.13.2.bmp;7.13;0;601;100.2;30;708.1;0.00039195;9.260079;55.45362888;;3.540015221;12.23998165;0;1;;1;;;;;;;;;;;;;;;train
2024_10_03-7.14.1.bmp;7.14;0;600;100.2;30;760;0.000421379;6.980864805;34.16367217;;2.159992218;2.799986839;0;1;;3;1;;;;;;;;;;;;;;train
2024_10_03-7.14.2.bmp;7.14;1;;100.2;30;;;6.980864805;34.16367217;;2.159992218;2.799986839;0;1;;3;1;;;;;;1;;;;;;;;train
2024_10_03-7.15.1.bmp;7.15;0;599;100.2;30;749.9;0.000416474;6.847536596;54.19219179;;7.199996471;0;1;0;;3;;;;;;;;;;1;;;;;test
2024_10_03-7.15.2.bmp;7.15;1;;100.2;30;;;6.847536596;54.19219179;;7.199996471;0;1;0;1;2;1;;;;;;;;;;;;;1;test
2024_10_03-7.16.1.bmp;7.16;1;;100.2;30;;;5.95658415;45.05413002;;6.100012779;0;1;0;;3;1;;;;;;;;;1;;;;;train
2024_10_03-7.16.2.bmp;7.16;0;599;100.2;30;775.3;0.00043058;5.95658415;45.05413002;;6.100012779;0;1;0;;3;;1;;;;;;;;;;;;1;train
2024_10_03-7.17.1.bmp;7.17;1;;100.2;30;;;7.405754009;46.95134146;;6.100026131;6.699991226;1;1;;1;;;;;;;;;;;;;;;train
2024_10_03-7.17.2.bmp;7.17;0;600;100.2;30;701.3;0.000388833;7.405754009;46.95134146;;6.100026131;6.699991226;1;1;;1;;;;;;;;;;;;;;;train
2024_10_03-7.18.1.bmp;7.18;1;;100.2;30;;;8.149624683;49.495662;;3.419984341;3.945054054;0;1;;2;1;1;;;;;;;;;;;;1;train
2024_10_03-7.18.2.bmp;7.18;0;596;100.2;30;737.3;0.000411537;8.149624683;49.495662;;3.419984341;3.945054054;0;1;;2;1;1;;;;;;;;1;;;;;train
2024_10_03-7.19.1.bmp;7.19;0;600;100.2;30;910.8;0.00050499;8.239477726;40.71028841;;1.759991646;0;0;0;;1;;;;;;;;;;;;;;1;train
2024_10_03-7.19.2.bmp;7.19;1;;100.2;30;;;8.239477726;40.71028841;;1.759991646;0;0;0;;3;;;;;;;;;1;;;;;;train
2024_10_03-7.2.1.bmp;7.2;0;600;100.2;30;667.5;0.000370093;8.292794227;51.73673161;;4.499991894;0.080012321;1;0;;2;;1;;;;;;;;;;;;;train
2024_10_03-7.2.2.bmp;7.2;1;;100.2;30;;;8.292794227;51.73673161;;4.499991894;0.080012321;1;0;;1;;;;;;;;;;;;;;;train
2024_10_03-7.20.1.bmp;7.20;1;;100.2;30;;;7.559794477;55.65685036;;5.980005264;0.539978027;1;0;1;2;;;;;1;;;;;;;;;;train
2024_10_03-7.20.2.bmp;7.20;0;600;100.2;30;774.5;0.000429419;7.559794477;55.65685036;;5.980005264;0.539978027;1;0;;3;1;;;;;;;;;;;;;;train
2024_10_03-7.21.1.bmp;7.21;1;;100.2;30;;;9.842113601;67.96338963;;11.35997963;1.980020523;2;1;;1;;;;;;;;;;;;;;;train
2024_10_03-7.21.2.bmp;7.21;0;599;100.2;30;775.5;0.000430691;9.842113601;67.96338963;;11.35997963;1.980020523;2;1;;1;;;;;;;;;;;;;;1;train
2024_10_03-7.22.1.bmp;7.22;1;;100.2;30;;;6.976324603;48.01318262;;6.199983597;2.511763573;1;1;2;3;;;;;;1;;;;1;;;;;train
2024_10_03-7.22.2.bmp;7.22;0;599;100.2;30;742.6;0.000412419;6.976324603;48.01318262;;6.199983597;2.511763573;1;1;;2;1;1;;;1;;;;;;;;;1;train
2024_10_03-7.23.1.bmp;7.23;1;;100.2;30;;;9.358762723;69.3942876;;9.779990673;0;2;0;;1;;;;;;;;;;;;;;1;train
2024_10_03-7.23.2.bmp;7.23;0;600;100.2;30;829.8;0.00046008;9.358762723;69.3942876;;9.779990673;0;2;0;;3;1;1;;;;;;;;;;;;;train
2024_10_03-7.24.1.bmp;7.24;1;;100.2;30;;;6.289730602;32.46609808;;6.039991379;0.019999504;1;0;;1;;;;;;;;;;;;;;1;train
2024_10_03-7.24.2.bmp;7.24;0;600;100.2;30;888.6;0.000492681;6.289730602;32.46609808;;6.039991379;0.019999504;1;0;;3;1;;;;;;;;;;;;;;train
2024_10_03-7.25.1.bmp;7.25;0;600;100.2;30;786.8;0.000436239;9.82718145;64.71455039;;10.02374029;5.520004272;2;1;;2;;1;;;;;1;;;;;;;;train
2024_10_03-7.25.2.bmp;7.25;1;;100.2;30;;;9.82718145;64.71455039;;10.02374029;5.520004272;2;1;;1;;;;;;;;;;;;;;1;train
2024_10_03-7.26.1.bmp;7.26;0;599;100.2;30;829.2;0.000460515;2.268844095;11.46529085;;0;1.040019512;0;0;;3;1;;1;;;;;;;;;;1;;train
2024_10_03-7.26.2.bmp;7.26;1;;100.2;30;;;2.268844095;11.46529085;;0;1.040019512;0;0;;3;1;;;;;;;;;;;;;1;train
2024_10_03-7.27.1.bmp;7.27;1;;100.2;30;;;8.869052644;45.43069622;;3.879999638;3.261530876;0;1;;1;;;;;;;;;;;;;;1;train
2024_10_03-7.27.2.bmp;7.27;0;601;100.2;30;882.1;0.000488264;8.869052644;45.43069622;;3.879999638;3.261530876;0;1;;3;1;;;;;;;;;1;;;;;train
2024_10_03-7.28.1.bmp;7.28;1;;100.2;30;;;5.149502492;32.99414842;;2.540000916;0.819991112;0;0;;3;1;;;;;;;;;;;;;;train
2024_10_03-7.28.2.bmp;7.28;0;599;100.2;30;835.5;0.000464014;5.149502492;32.99414842;;2.540000916;0.819991112;0;0;;3;1;;;;;;;;;;;;;1;train
2024_10_03-7.29.1.bmp;7.29;1;;100.2;30;;;9.543760918;52.48713998;;2.860004425;4.939998627;0;1;;2;;;;;;;1;;;;;;;;test
2024_10_03-7.29.2.bmp;7.29;0;600;100.2;30;790.1;0.000438068;9.543760918;52.48713998;;2.860004425;4.939998627;0;1;;1;;;;;;;;;;;;;;1;test
2024_10_03-7.3.1.bmp;7.3;1;;100.2;30;;;7.557040462;53.45323026;;5.540023804;0;1;0;;1;;;;;;;;;;;;;;;train
2024_10_03-7.3.2.bmp;7.3;0;602;100.2;30;781.7;0.000431971;7.557040462;53.45323026;;5.540023804;0;1;0;1;3;1;;;;;;;;;;;;;;train
2024_10_03-7.30.1.bmp;7.30;1;;100.2;30;;;7.26914031;52.25922179;;7.779989243;1.424180984;1;0;1;2;1;;;;;;;;;;;;;;test
2024_10_03-7.30.2.bmp;7.30;0;600;100.2;30;799;0.000443003;7.26914031;52.25922179;;7.779989243;1.424180984;1;0;1;3;1;;;;;;;;;;;;;1;test
2024_10_03-7.31.1.bmp;7.31;0;600;100.2;30;713.6;0.000395653;7.147167303;54.03231623;;5.500009537;3.504172325;1;1;;3;;1;;;;;;;;;;;;;train
2024_10_03-7.31.2.bmp;7.31;1;;100.2;30;;;7.147167303;54.03231623;;5.500009537;3.504172325;1;1;1;3;;1;;;;;;;;;;;;1;train
2024_10_03-7.32.1.bmp;7.32;0;600;100.2;30;692.1;0.000383733;6.96789264;56.06864884;;8.579971313;0.020008087;2;0;;3;;;;;;;1;;;;;;;;train
2024_10_03-7.32.2.bmp;7.32;1;;100.2;30;;;6.96789264;56.06864884;;8.579971313;0.020008087;2;0;;1;;;;;;;;;;;;;;1;train
2024_10_03-7.33.1.bmp;7.33;0;600;100.2;30;773.7;0.000428975;8.90448784;71.76120415;;12.79999971;0;2;0;;2;1;;;;;;;;;;;;;;train
2024_10_03-7.33.2.bmp;7.33;1;;100.2;30;;;8.90448784;71.76120415;;12.79999971;0;2;0;;2;1;;;;;;;;;;;;;;train
2024_10_03-7.34.1.bmp;7.34;0;600;100.2;30;765.8;0.000424595;7.663540917;61.72073821;;9.720016479;0;2;0;;2;1;;;;;;;;;;;;;;train
2024_10_03-7.34.2.bmp;7.34;1;;100.2;30;;;7.663540917;61.72073821;;9.720016479;0;2;0;;1;;;;;;;;;;;;;;;train
2024_10_03-7.35.1.bmp;7.35;1;;100.2;30;;;7.399634744;57.05320316;;10.7600112;0;2;0;2;3;1;;;;;;;;;;;;;;train
2024_10_03-7.35.2.bmp;7.35;0;599;100.2;30;764.9;0.000424804;7.399634744;57.05320316;;10.7600112;0;2;0;;2;;1;;;;;;;;;;;;1;train
2024_10_03-7.36.1.bmp;7.36;1;;100.2;30;;;6.988586767;54.61077357;;6.63999033;0;1;0;;1;;;;;;;;;;;;;;1;train
2024_10_03-7.36.2.bmp;7.36;0;600;100.2;30;714;0.000395875;6.988586767;54.61077357;;6.63999033;0;1;0;;3;;;;;;;1;;;;;;;;train
2024_10_03-7.37.1.bmp;7.37;1;;100.2;30;;;7.265618087;53.52081482;;6.880010605;0.019997597;1;0;1;3;1;;;;;;;;;;;;;;train
2024_10_03-7.37.2.bmp;7.37;0;600;100.2;30;773.8;0.000429031;7.265618087;53.52081482;;6.880010605;0.019997597;1;0;2;3;;1;;;;;;;;;;;;;train
2024_10_03-7.38.1.bmp;7.38;0;600;100.2;30;775.7;0.000430084;6.203847716;45.72053647;;5.660024166;0;1;0;;3;1;;;;;;;;;;;;;;train
2024_10_03-7.38.2.bmp;7.38;1;;100.2;30;;;6.203847716;45.72053647;;5.660024166;0;1;0;;1;;;;;;;;;;;;;;;train
2024_10_03-7.39.1.bmp;7.39;1;;100.2;30;;;6.707097162;46.52824722;;4.199981213;0;1;0;;1;;;;;;;;;;;;;;;train
2024_10_03-7.39.2.bmp;7.39;0;598;100.2;30;737.7;0.000410383;6.707097162;46.52824722;;4.199981213;0;1;0;;3;1;;;;;;;;;;;;;;train
2024_10_03-7.4.1.bmp;7.4;1;;100.2;30;;;8.927287975;51.74312995;;7.989370823;2.499987602;1;1;;1;;;;;;;;;;;;;;1;train
2024_10_03-7.4.2.bmp;7.4;0;602;100.2;30;705.8;0.000390028;8.927287975;51.74312995;;7.989370823;2.499987602;1;1;;1;;;;;;;;;;;;;;;train
2024_10_03-7.40.1.bmp;7.40;1;;100.2;30;;;6.891204068;54.97658979;;8.04002142;0;1;0;1;2;;1;;;;;;;;;;;;;train
2024_10_03-7.40.2.bmp;7.40;0;600;100.2;30;700.1;0.000388168;6.891204068;54.97658979;;8.04002142;0;1;0;1;3;;;;;;;;;;1;;;;1;train
2024_10_03-7.5.1.bmp;7.5;1;;100.2;30;;;3.200723691;18.91697196;;2.419990063;0;0;0;;3;1;;;;;;;;;;;;;;test
2024_10_03-7.5.2.bmp;7.5;0;601;100.2;30;893.2;0.000494408;3.200723691;18.91697196;;2.419990063;0;0;0;;3;;1;;;;;;;;;;;;;test
2024_10_03-7.6.1.bmp;7.6;1;;100.2;30;;;6.526985007;45.94692451;;4.739987373;3.140008926;1;1;2;3;;;;;;;;;;;;;;1;train
2024_10_03-7.6.2.bmp;7.6;0;600;100.2;30;695.9;0.000385839;6.526985007;45.94692451;;4.739987373;3.140008926;1;1;;2;1;;;;;;;;;;;;;;train
2024_10_03-7.7.1.bmp;7.7;0;599;100.2;30;934.7;0.000519106;5.989560184;38.28977299;;7.059982777;2.800017357;1;1;;3;1;;;;;;;;;;;;;1;test
2024_10_03-7.7.2.bmp;7.7;1;;100.2;30;;;5.989560184;38.28977299;;7.059982777;2.800017357;1;1;;3;1;1;;;;;;;;;;;;;test
2024_10_03-7.8.1.bmp;7.8;0;596;100.2;30;807.5;0.00045072;6.326833236;28.64553608;;2.46001482;9.499995232;0;1;;3;1;;;;;;;;;;;;;;test
2024_10_03-7.8.2.bmp;7.8;1;;100.2;30;;;6.326833236;28.64553608;;2.46001482;9.499995232;0;1;;2;1;;;;;;1;;;;;;;;test
